run_id,score,best_epoch,num_epochs_trained,best_val_loss,test_loss,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,val_f1_micro,val_f1_macro,model_path,summary_path,training_log_path,num_sites,physical_dim,bond_dim,dropout_rate,batch_size,learning_rate,weight_decay,num_epochs,patience,lr_scheduler_factor,lr_scheduler_patience
run_00290,0.31076679407767627,1,1,1.0570736180151208,1.1938736808619497,0.3106866983733147,0.21668305693324555,0.1915463286718646,0.821906059761019,0.31076679407767627,0.2167962558671736,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00290/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00290/training_log.csv,6,450,128,0.0,512,0.001,1e-06,1,20,0.7,3
run_00218,0.30850621065122813,1,1,0.9897746655881016,1.0333270626618476,0.3086369192097075,0.2106333901385632,0.1865936486905844,0.8921665605581484,0.30850621065122813,0.2106548070779715,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00218/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00218/training_log.csv,6,240,128,0.0,512,0.001,1e-06,1,20,0.7,3
run_00015,0.3071504593614553,1,1,1.0416405581150667,1.0477840713941384,0.3080179901390059,0.20326971420475723,0.2091780382991556,0.5839379765017864,0.3071504593614553,0.20281458203237454,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00015/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00015/training_log.csv,4,240,256,0.0,1024,0.001,1e-06,1,20,0.7,3
run_00125,0.3065893867623839,1,1,1.0489345571593551,1.0886634288916581,0.30703360589222745,0.22090539331885764,0.18482376187479446,0.9063017936724246,0.3065893867623839,0.22053545821396592,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00125/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00125/training_log.csv,5,240,256,0.1,256,0.001,1e-06,1,20,0.7,3
run_00250,0.3055347711852445,1,1,1.0813322434097803,1.2635578977334034,0.305787826522216,0.20452970110394042,0.19712213133966705,0.6814376739609697,0.3055347711852445,0.20427970025214331,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00250/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00250/training_log.csv,6,240,512,0.2,512,0.001,1e-06,1,20,0.7,3
run_00173,0.3040779938228699,1,1,1.0917249893013998,1.1543464508213424,0.30464980423689236,0.2007026771209597,0.19773008689596872,0.6633431023324582,0.3040779938228699,0.2002923709823627,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00173/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00173/training_log.csv,5,360,512,0.1,256,0.001,1e-06,1,20,0.7,3
run_00077,0.3034720085464826,1,1,0.9782733912974619,1.0406986300538408,0.30396472951101783,0.22696664836852837,0.1869774942013631,0.8120353367673908,0.3034720085464826,0.22655416668680342,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00077/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00077/training_log.csv,4,450,128,0.1,256,0.001,1e-06,1,20,0.7,3
run_00242,0.3008496736361368,1,1,1.054649250111586,2.170562027745931,0.3014113850364591,0.216489239767406,0.1870025331919105,0.7764407519849308,0.3008496736361368,0.21619262796723487,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00242/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00242/training_log.csv,6,240,512,0.0,512,0.001,1e-06,1,20,0.7,3
run_00237,0.3000243946167253,1,1,1.0100976431925455,1.1877630356372801,0.300080851739068,0.221701509137264,0.17852782983620577,0.9402889659417965,0.3000243946167253,0.22163875674647254,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00237/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00237/training_log.csv,6,240,256,0.2,256,0.001,1e-06,1,20,0.7,3
run_00073,0.2978552215027892,1,1,0.9831556164560039,1.0507227426566195,0.29862643700736213,0.22732306639549116,0.18907575094141343,0.7100027886370931,0.2978552215027892,0.22680241145908864,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00073/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00073/training_log.csv,4,450,128,0.0,256,0.001,1e-06,1,20,0.7,3
run_00132,0.2973152633860474,1,1,1.0106063850864682,1.0141007972694585,0.2973138355013204,0.20277001463866007,0.17960111276614388,0.8628095781791778,0.2973152633860474,0.2027853300855482,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00132/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00132/training_log.csv,5,240,256,0.2,2048,0.001,1e-06,1,20,0.7,3
run_00257,0.2949823935650169,1,1,1.039410469048549,1.276809129640716,0.2953364998425043,0.21794078494110947,0.18051569727158667,0.8115223327738521,0.2949823935650169,0.21786769887254195,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00257/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00257/training_log.csv,6,360,128,0.1,256,0.001,1e-06,1,20,0.7,3
run_00253,0.29254401816878917,1,1,1.1034020505939053,1.5204962323291507,0.29338070902368224,0.19016633795874438,0.19236802934692765,0.6177751937576622,0.29254401816878917,0.1898607689794468,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00253/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00253/training_log.csv,6,360,128,0.0,256,0.001,1e-06,1,20,0.7,3
run_00014,0.2915092599810256,1,1,1.0649411473211987,1.0707776024794136,0.29166426597357864,0.20091221204501072,0.19205347159279942,0.6059445324297448,0.2915092599810256,0.2003306743586455,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00014/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00014/training_log.csv,4,240,256,0.0,512,0.001,1e-06,1,20,0.7,3
run_00258,0.29141986987217944,1,1,1.0701519117751386,1.13769577961326,0.2915968831005985,0.20940897763881797,0.1767750474681864,0.8320319693565614,0.29141986987217944,0.2093701030447823,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00258/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00258/training_log.csv,6,360,128,0.1,512,0.001,1e-06,1,20,0.7,3
run_00123,0.2910411585810658,1,1,1.0522855271223581,1.0872945364468665,0.29119781185673793,0.21317763207558693,0.17729197625776305,0.8144846019878247,0.2910411585810658,0.21318317715785554,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00123/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00123/training_log.csv,5,240,256,0.0,1024,0.001,1e-06,1,20,0.7,3
run_00285,0.29084239534715545,1,1,1.0998259140428623,1.6819193774249486,0.2909199368125697,0.2092096581982991,0.17630643748570407,0.8313926874569209,0.29084239534715545,0.20925259318941256,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00285/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00285/training_log.csv,6,360,512,0.2,256,0.001,1e-06,1,20,0.7,3
run_00272,0.28974645026076656,1,1,1.0833774599396517,1.1062034191113896,0.2903693800570763,0.19273711128416685,0.18921122499776624,0.6239549187875216,0.28974645026076656,0.19251930135767656,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00272/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00272/training_log.csv,6,360,256,0.1,2048,0.001,1e-06,1,20,0.7,3
run_00221,0.2875864688338615,1,1,1.0941772074307505,1.252394776440428,0.2878287887282926,0.20785790831988732,0.18850208210562866,0.6084227363369936,0.2875864688338615,0.20885747358859896,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00221/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00221/training_log.csv,6,240,128,0.1,256,0.001,1e-06,1,20,0.7,3
run_00208,0.2850122829092092,1,1,1.0430472320444948,1.105425107143861,0.2854298428040375,0.2136743117009315,0.1704308054976097,0.8775840931930947,0.2850122829092092,0.21365589755990275,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00208/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00208/training_log.csv,5,450,512,0.0,2048,0.001,1e-06,1,20,0.7,3
run_00249,0.2833689703338731,1,1,1.1067884858014927,1.5443502535499298,0.2837734956384604,0.20838221402086818,0.16689909060174069,0.9467633394192269,0.2833689703338731,0.20807345154512707,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00249/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00249/training_log.csv,6,240,512,0.2,256,0.001,1e-06,1,20,0.7,3
run_00124,0.2816054252213327,1,1,1.025612802185625,1.1187858725173048,0.28182649221083034,0.18991250239860294,0.18544566004511182,0.5868029064964722,0.2816054252213327,0.18965803248870763,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00124/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00124/training_log.csv,5,240,256,0.0,2048,0.001,1e-06,1,20,0.7,3
run_00213,0.2815985358725973,1,1,1.0707451676621906,1.3147782829598618,0.2819971117046743,0.21260399900619395,0.17339618353095923,0.7546420284440983,0.2815985358725973,0.21323204742045146,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00213/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00213/training_log.csv,5,450,512,0.2,256,0.001,1e-06,1,20,0.7,3
run_00169,0.2811349110599797,1,1,1.0420185669862143,1.1889686736723692,0.2814425261920108,0.20745873381202382,0.16648867012254545,0.9092298626201614,0.2811349110599797,0.20727751487029905,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00169/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00169/training_log.csv,5,360,512,0.0,256,0.001,1e-06,1,20,0.7,3
run_00245,0.28085478767999317,1,1,1.08155102826196,1.3810180502632285,0.28087563835372353,0.1877301861364434,0.18300179880207437,0.6038057003951446,0.28085478767999317,0.18785081389221076,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00245/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00245/training_log.csv,6,240,512,0.1,256,0.001,1e-06,1,20,0.7,3
run_00130,0.2806688022367738,1,1,1.0741155081180882,1.2834509205262052,0.28093987789325764,0.20592462451862656,0.16783599205586522,0.8615020756930816,0.2806688022367738,0.20561395023552756,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00130/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00130/training_log.csv,5,240,256,0.2,512,0.001,1e-06,1,20,0.7,3
run_00289,0.27946966757598773,1,1,1.1224751420387264,1.1012951407184237,0.27981288283430933,0.20400232273983016,0.17263620322827022,0.7379496677312596,0.27946966757598773,0.20345643114448989,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00289/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00289/training_log.csv,6,450,128,0.0,256,0.001,1e-06,1,20,0.7,3
run_00241,0.2783828130671579,1,1,1.079481774584389,1.7640634799711585,0.2787917191372631,0.2005566368861085,0.1644680994025588,0.9144046259806269,0.2783828130671579,0.2004118652563139,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00241/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00241/training_log.csv,6,240,512,0.0,256,0.001,1e-06,1,20,0.7,3
run_00276,0.2783020631718396,1,1,1.1033790690773955,1.1129401455493846,0.27841710350132476,0.20253255010761684,0.16756074691242265,0.8227189737815498,0.2783020631718396,0.20244052821014558,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00276/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00276/training_log.csv,6,360,256,0.2,2048,0.001,1e-06,1,20,0.7,3
run_00271,0.27553161295785517,1,1,1.179032765438897,1.1844029785743693,0.27560934518655505,0.1818987171099149,0.16191898043288513,0.925309249330464,0.27553161295785517,0.18183434265641546,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00271/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00271/training_log.csv,6,360,256,0.1,1024,0.001,1e-06,1,20,0.7,3
run_00273,0.2740471664589056,1,1,1.1862216616062233,1.3120150670798045,0.27439777982752317,0.17292871958207132,0.16201513684305696,0.8957154958775525,0.2740471664589056,0.17297160335639353,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00273/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00273/training_log.csv,6,360,256,0.2,256,0.001,1e-06,1,20,0.7,3
run_00103,0.2730547595516643,1,1,1.1285599763221044,1.1681234876584408,0.27343828846675144,0.195752140844804,0.16247517019074845,0.8624570523579769,0.2730547595516643,0.1957382392138516,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00103/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00103/training_log.csv,4,450,512,0.1,1024,0.001,1e-06,1,20,0.7,3
run_00054,0.2703603170103214,1,1,1.1391193489643567,1.1738995135523003,0.2706302491640631,0.21703726028872464,0.15691602282753903,0.9829735289939334,0.2703603170103214,0.21791203705525905,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00054/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00054/training_log.csv,4,360,256,0.1,512,0.001,1e-06,1,20,0.7,3
run_00105,0.270104362788107,1,1,1.1373689318379718,1.3055956139338043,0.2701842343327887,0.20609886716151235,0.15845774426784487,0.9161488395586587,0.270104362788107,0.20537681748257683,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00105/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00105/training_log.csv,4,450,512,0.2,256,0.001,1e-06,1,20,0.7,3
run_00121,0.2700590612581576,1,1,1.1652484597493042,1.1977266122896841,0.2704479087522084,0.18626969575999394,0.1655404269625147,0.7383784864540638,0.2700590612581576,0.1865463826486753,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00121/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00121/training_log.csv,5,240,256,0.0,256,0.001,1e-06,1,20,0.7,3
run_00129,0.2632020897321124,1,1,1.1289759060972802,1.2708032012467472,0.26334335642382334,0.1959698825499041,0.15356532169060957,0.9235650357524322,0.2632020897321124,0.19600430865094562,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00129/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00129/training_log.csv,5,240,256,0.2,256,0.001,1e-06,1,20,0.7,3
run_00293,0.2622337352420633,1,1,1.2105605917390734,2.1081952930098504,0.26237555343196384,0.17459675467283747,0.16489446194756185,0.6417758882861457,0.2622337352420633,0.17459420958981764,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00293/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00293/training_log.csv,6,450,128,0.1,256,0.001,1e-06,1,20,0.7,3
run_00101,0.2578157398205213,1,1,1.1630206946449348,1.2168522327502471,0.25798713991435496,0.1815388256197692,0.1482545155857976,0.9928837138332185,0.2578157398205213,0.1821944265778681,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00101/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00101/training_log.csv,4,450,512,0.1,256,0.001,1e-06,1,20,0.7,3
run_00275,0.25562155599891423,1,1,1.1333025759814859,1.1623303533940441,0.2559097448046049,0.18607885069964417,0.1486055991722291,0.9207816602387705,0.25562155599891423,0.18603486648888248,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00275/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00275/training_log.csv,6,360,256,0.2,1024,0.001,1e-06,1,20,0.7,3
run_00128,0.2541424765247839,1,1,1.1287340299640873,1.149363978574965,0.2542830966059551,0.18478761636234706,0.14755787471711632,0.9189085379649263,0.2541424765247839,0.1847975531208123,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00128/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00128/training_log.csv,5,240,256,0.1,2048,0.001,1e-06,1,20,0.7,3
run_00126,0.2535582211132309,1,1,1.1445759074976463,1.1814755864410538,0.2536612061196055,0.19014560935073285,0.1462588501932142,0.9548004019846678,0.2535582211132309,0.1903172156652955,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00126/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00126/training_log.csv,5,240,256,0.1,512,0.001,1e-06,1,20,0.7,3
run_00171,0.25268706299413307,1,1,1.0903655808746355,1.1339760120372901,0.2527393225229176,0.1964436000662257,0.1455669643285343,0.9582204286082596,0.25268706299413307,0.19644697640388398,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00171/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00171/training_log.csv,5,360,512,0.0,1024,0.001,1e-06,1,20,0.7,3
run_00267,0.24563765255763736,1,1,1.1714105200316436,1.4348173229939956,0.24546880140999272,0.18422445939870996,0.1437636833491024,0.8390561778834771,0.24563765255763736,0.18437140756580933,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00267/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00267/training_log.csv,6,360,256,0.0,1024,0.001,1e-06,1,20,0.7,3
run_00270,0.2365724647993496,1,1,1.2088752013976338,1.223908895575339,0.23663101839704295,0.15712785305803578,0.13660331140073545,0.883774341381796,0.2365724647993496,0.15714857530627038,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00270/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00270/training_log.csv,6,360,256,0.1,512,0.001,1e-06,1,20,0.7,3
run_00265,0.2354092380803093,1,1,1.185746536245759,1.236986060683394,0.2356152570731088,0.1794730058479107,0.1337895413817151,0.9862041387583725,0.2354092380803093,0.1794100965051329,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00265/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00265/training_log.csv,6,360,256,0.0,256,0.001,1e-06,1,20,0.7,3
run_00122,0.23535886750182308,1,1,1.1667494950995756,1.2117807772810807,0.23553489654135526,0.18004371649067327,0.13368410498118022,0.9891295769163988,0.23535886750182308,0.1799629881688326,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00122/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00122/training_log.csv,5,240,256,0.0,512,0.001,1e-06,1,20,0.7,3
run_00269,0.23365456178005695,1,1,1.1961165596096945,1.2783941009914066,0.23378833526532283,0.17777650334216105,0.13308929953211263,0.9606197088241949,0.23365456178005695,0.1777111047258637,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00269/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00269/training_log.csv,6,360,256,0.1,256,0.001,1e-06,1,20,0.7,3
run_00274,0.23189444682267665,1,1,1.1948510193785453,1.2176949257570995,0.23207235836949214,0.17941584942790306,0.13128499152632025,0.9990160846482897,0.23189444682267665,0.17935611722932188,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00274/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00274/training_log.csv,6,360,256,0.2,512,0.001,1e-06,1,20,0.7,3
