trial_id,num_sites,physical_dim,bond_dim,dropout_rate,apply_snv,target_length,batch_size,num_epochs,learning_rate,weight_decay,patience,min_delta,num_workers,pin_memory,use_amp,lr_scheduler_factor,lr_scheduler_patience,lr_scheduler_min_lr,threshold_metric,best_epoch,best_val_f1_micro,best_val_f1_macro,best_val_loss,test_f1_micro,test_f1_macro,test_loss
482,5,300,128,0.3,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,46,0.7113945106736901,0.3074318592063909,2.0037455558776855,0.7016375242853178,0.32009371988320673,4.42350959777832
483,5,300,128,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,81,0.7053084648493544,0.2674960950033408,1.189967393875122,0.6884771279675739,0.29623305243464004,2.1568479537963867
484,5,300,128,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,52,0.6040298845370161,0.30221954468465884,1.1051150560379028,0.5817351598173516,0.27313748050199055,1.9524939060211182
485,5,300,128,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,71,0.7143723468768951,0.28739971312373175,2.39263916015625,0.7147183525136281,0.313426128837521,5.552143573760986
486,5,300,128,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,48,0.7288428324697754,0.3116339691689758,2.192695379257202,0.7138300956799072,0.29662307340185845,4.85465669631958
487,5,300,128,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,136,0.7150319210679048,0.2822746293908423,1.0978540182113647,0.7044917257683215,0.2943137405576414,1.898764967918396
488,5,300,128,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,81,0.6023432115782219,0.3126468299837423,1.0670585632324219,0.5888395984123278,0.26439298411093143,1.81526517868042
489,5,300,128,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,54,0.7025900565644537,0.28669829961453436,1.8425978422164917,0.7039904705181655,0.340831189407779,3.9061849117279053
490,5,300,128,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,53,0.7223159078133783,0.313661428930336,1.8713830709457397,0.7142857142857143,0.3333239515459987,3.926107883453369
491,5,300,128,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,127,0.6647173489278753,0.2521086622913997,1.0316485166549683,0.6655672823218998,0.26770205057497864,1.5942399501800537
492,5,300,128,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,84,0.5268074735987003,0.30392950235867316,1.021762490272522,0.5286783042394015,0.26056964320594156,1.5598212480545044
493,5,300,128,0.4,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,124,0.6461377870563675,0.29280994933685545,1.9508544206619263,0.633202614379085,0.3039412741282365,5.646727085113525
494,5,300,128,0.4,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,80,0.7126690587910571,0.3207723403995777,1.813056230545044,0.6968680089485458,0.29691183125133164,5.315515518188477
495,5,300,128,0.4,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,87,0.6942194917620776,0.28591240990235983,1.1968451738357544,0.6888951681265895,0.3253944035334147,2.2228941917419434
496,5,300,128,0.4,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,53,0.6388611388611388,0.30725108425187286,1.1086530685424805,0.6229007633587786,0.2636381495824283,1.9644269943237305
497,5,300,128,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,104,0.7106807511737089,0.2963098665141721,2.35994815826416,0.7020262216924911,0.3057139584934973,6.1965861320495605
498,5,300,128,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,78,0.7260234755224735,0.3152686483799242,2.216907262802124,0.7076209794262532,0.311724444996637,5.828435897827148
499,5,300,128,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,97,0.6973936899862826,0.29007322694555754,1.0581432580947876,0.6932136848008974,0.28577082839203427,1.7775781154632568
500,5,300,128,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,68,0.602285458211965,0.312951034171181,1.0281661748886108,0.5818431911966988,0.26336565501143683,1.7056288719177246
501,5,300,128,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,97,0.7108076009501187,0.2901762819937948,1.9612951278686523,0.7057057057057057,0.32914282597504446,4.512521743774414
502,5,300,128,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,45,0.7192691029900332,0.308573054297122,1.5716980695724487,0.7100028019052956,0.3118658780249273,3.7300028800964355
503,5,300,128,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,160,0.6794698404111442,0.28119307197313054,1.021496295928955,0.6754098360655738,0.2810649032466623,1.6121641397476196
504,5,300,128,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,81,0.5661457186880916,0.30881722775647646,0.9989890456199646,0.5655110310670869,0.2684156494329823,1.5411622524261475
505,5,300,256,0.2,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,145,0.7060191916254726,0.28891831848800603,2.607461452484131,0.7066784348337747,0.29184104113481324,5.601659774780273
506,5,300,256,0.2,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,112,0.7273252455228192,0.31752132690023954,2.5628182888031006,0.7132907719094602,0.3024990188360513,5.369833469390869
507,5,300,256,0.2,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,117,0.7144654088050314,0.25952551544910635,1.319547176361084,0.7003473318598042,0.28479365092541664,2.2286336421966553
508,5,300,256,0.2,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,93,0.7121546961325966,0.2992222809999485,1.295436143875122,0.6927097661623108,0.295289542052524,2.178340196609497
509,5,300,256,0.2,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,73,0.7142025611175786,0.27376610709496974,2.3973264694213867,0.7074361182888315,0.3199119091718905,4.689815044403076
510,5,300,256,0.2,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,37,0.7208151382823872,0.3120364999100937,1.8188077211380005,0.7085747392815759,0.2904155169987981,3.6082234382629395
511,5,300,256,0.2,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,105,0.6926070038910506,0.2580616365805133,1.1540783643722534,0.6861749776052553,0.2759569725556872,1.814965009689331
512,5,300,256,0.2,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,110,0.6715867158671587,0.3012994762455955,1.1567986011505127,0.6577216521967904,0.26634358704799127,1.8277894258499146
513,5,300,256,0.2,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,107,0.7036172695449242,0.273264123774281,1.994945764541626,0.6986899563318777,0.29146666292034856,4.25244140625
514,5,300,256,0.2,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,52,0.709305517430689,0.3125460026758967,1.7730709314346313,0.6902412280701754,0.3035147108492714,3.8466289043426514
515,5,300,256,0.2,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,134,0.6030959752321982,0.2304835758038363,1.047211766242981,0.6124103523542251,0.25285098554261204,1.523290753364563
516,5,300,256,0.2,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,53,0.5230708035003978,0.305030921640796,1.0069897174835205,0.5062289895194779,0.2800265088010106,1.4269640445709229
517,5,300,256,0.3,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,130,0.6954055587067498,0.29259048317295583,2.5376884937286377,0.6912390133257726,0.31537439843588666,5.658568859100342
518,5,300,256,0.3,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,55,0.7301768397033657,0.33355333973600454,2.038658857345581,0.7151162790697675,0.30728851278778263,4.38299036026001
519,5,300,256,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,143,0.7151553989106055,0.264624206415756,1.3819400072097778,0.7068351149983803,0.2901622088755762,2.3588223457336426
520,5,300,256,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,41,0.7095505617977528,0.309565700914303,1.1173144578933716,0.6815020862308763,0.2669420191491792,1.8226045370101929
521,5,300,256,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,141,0.7077195050088392,0.2827538757014112,2.6137564182281494,0.7186943620178041,0.3261284448036528,4.91357421875
522,5,300,256,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,75,0.7183257918552036,0.30223143948698394,2.292618989944458,0.7054153671675645,0.29344579978040414,4.3798089027404785
523,5,300,256,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,149,0.6872305140961857,0.25452783788733424,1.1296504735946655,0.6833834837846874,0.27611269175619535,1.800129771232605
524,5,300,256,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,109,0.632936025297981,0.29563443689824076,1.118836760520935,0.6112574850299402,0.26495381181242533,1.7748768329620361
525,5,300,256,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,139,0.7020065887990417,0.2711367343448871,2.3259146213531494,0.7079593058049073,0.3147410100925517,4.659963607788086
526,5,300,256,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,53,0.6945786366076221,0.29320207690561206,1.9288064241409302,0.6839686401730197,0.2925434179427582,4.1359710693359375
527,5,300,256,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,197,0.6398491514770585,0.23962678705904553,1.0498849153518677,0.6469104665825978,0.26562577342270915,1.623416781425476
528,5,300,256,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,45,0.556639796351294,0.2967302314105814,0.9780827760696411,0.5437141033822591,0.27732865094613873,1.4394418001174927
529,5,300,256,0.4,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,152,0.6635046113306983,0.27551172472517893,1.8342219591140747,0.6688034188034188,0.3027258549443523,5.6269001960754395
530,5,300,256,0.4,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,56,0.7042938158250067,0.3218128401881846,1.5312165021896362,0.6981858163826278,0.29049061444567215,4.50844669342041
531,5,300,256,0.4,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,141,0.7120743034055728,0.2980847118767799,1.3027726411819458,0.6960024790827394,0.29525304607350844,2.2478866577148438
532,5,300,256,0.4,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,69,0.7131914893617022,0.3245127545567129,1.1901437044143677,0.7062517841849842,0.2971098894514949,2.0642240047454834
533,5,300,256,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,97,0.6972644376899696,0.28116075638859755,2.326308488845825,0.7003654080389768,0.29613309981835817,4.697473049163818
534,5,300,256,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,76,0.7128658199889564,0.3113600287893187,2.131465435028076,0.7075550599386674,0.2900278009514908,4.522055625915527
535,5,300,256,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,183,0.6836027713625866,0.2592138432094906,1.1275781393051147,0.6879493816508484,0.28679071843713744,1.7871204614639282
536,5,300,256,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,67,0.6369018253576715,0.30457106774078097,1.0616463422775269,0.6294642857142857,0.2842881511449589,1.6448874473571777
537,5,300,256,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,136,0.7022945106012198,0.2803217895456859,2.062894582748413,0.7056115107913669,0.31990570172485333,4.051368713378906
538,5,300,256,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,78,0.7341991341991342,0.3217179606970871,1.8339896202087402,0.7280600461893765,0.33123348884574105,3.6740400791168213
539,5,300,256,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,177,0.6174617461746175,0.25310622160511864,1.036181092262268,0.626928895612708,0.26921842877931346,1.5584498643875122
540,5,300,256,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,137,0.5822727272727273,0.306273886092529,1.0342477560043335,0.5731958762886598,0.2888279967203131,1.5556706190109253
541,5,360,64,0.2,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,101,0.6951779563719862,0.29173958667753785,2.5806164741516113,0.6756062767475036,0.30570559038690687,5.787876605987549
542,5,360,64,0.2,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,35,0.7153485808762745,0.31443740848972085,1.7889344692230225,0.6891447368421053,0.2971248706827189,4.078841686248779
543,5,360,64,0.2,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,117,0.6564369310793238,0.266758502410623,1.3162199258804321,0.651602732527588,0.26392638612384456,2.6675429344177246
544,5,360,64,0.2,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,45,0.6312945222304103,0.2899664189755763,1.1430621147155762,0.616106719367589,0.25653878007440634,2.1653366088867188
545,5,360,64,0.2,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,49,0.7155688622754491,0.2785892049616212,2.108120918273926,0.6969605777911526,0.2667090256783903,4.222901344299316
546,5,360,64,0.2,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,52,0.729585798816568,0.3139805172936496,2.1180036067962646,0.7088455772113943,0.27889709781772176,4.109262943267822
547,5,360,64,0.2,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,112,0.6645732229517557,0.26868097510782596,1.1715011596679688,0.6522111269614836,0.24427284162074966,2.0218372344970703
548,5,360,64,0.2,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,82,0.6251203079884504,0.30326614376781913,1.137373447418213,0.6119980648282535,0.2662615565380904,1.946567416191101
549,5,360,64,0.2,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,89,0.6952326901248581,0.2807932352633006,2.1064975261688232,0.7058489494605338,0.29095634145279897,4.05847692489624
550,5,360,64,0.2,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,45,0.7068077027393544,0.3035140974190568,1.7742122411727905,0.6839945280437757,0.28144056246800303,3.296769142150879
551,5,360,64,0.2,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,192,0.5962953565085004,0.26043956104919114,1.077506184577942,0.5806122448979592,0.24464612531338323,1.7700879573822021
552,5,360,64,0.2,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,31,0.4987108655616943,0.2856059741207652,1.0067381858825684,0.4830917874396135,0.24863570007280852,1.4870052337646484
553,5,360,64,0.3,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,126,0.6869158878504673,0.29207410766477215,2.3301453590393066,0.687408277076607,0.27994707906998545,5.904257297515869
554,5,360,64,0.3,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,29,0.6871230002622607,0.3208930266848417,1.3259690999984741,0.6502746534135496,0.2768569210109289,3.384502649307251
555,5,360,64,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,123,0.6386881600889383,0.25547090250291815,1.2829809188842773,0.6434540389972145,0.26668042232353706,2.440498113632202
556,5,360,64,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,123,0.6882462191562748,0.2936416899219167,1.2829809188842773,0.6764548852108916,0.2818070484102178,2.440498113632202
557,5,360,64,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,37,0.6894024802705749,0.2850175147296087,1.952155590057373,0.6745428973277074,0.2770448840899381,4.257474422454834
558,5,360,64,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,86,0.7268505079825834,0.31335709446152027,2.3722424507141113,0.7126637554585152,0.29095673096656793,5.298654556274414
559,5,360,64,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,105,0.6432432432432432,0.25822665206003775,1.1332906484603882,0.6378466557911908,0.26559236476780745,1.9554502964019775
560,5,360,64,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,92,0.6344294003868471,0.29386330553128903,1.1204919815063477,0.627555988315482,0.26595949587867557,1.9287245273590088
561,5,360,64,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,84,0.6932409012131716,0.2792330087711712,2.0902066230773926,0.6921977707916548,0.31467361827498885,4.193181991577148
562,5,360,64,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,43,0.7039614561027837,0.30191873033796196,1.7079499959945679,0.6897477187332259,0.27781925110539996,3.3454086780548096
563,5,360,64,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,167,0.6099691675231244,0.254984232929128,1.1005924940109253,0.6066252587991718,0.25393300630822396,1.845599889755249
564,5,360,64,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,59,0.5092133940955023,0.2889442664367471,1.0299067497253418,0.4992012779552716,0.25119516191358227,1.6207150220870972
565,5,360,64,0.4,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,105,0.6515742909185532,0.2899006037527738,2.132239580154419,0.6457516339869281,0.2796466002588263,5.2562785148620605
566,5,360,64,0.4,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,57,0.6918138041733547,0.31221059275026697,1.783034086227417,0.6677384780278671,0.2677017035749935,4.1637701988220215
567,5,360,64,0.4,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,126,0.6216494845360825,0.26374432271645465,1.2056809663772583,0.6129696345856922,0.25530537549880544,2.383316993713379
568,5,360,64,0.4,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,84,0.6329235960472402,0.3041474427363609,1.1664097309112549,0.6153846153846154,0.262047047712601,2.257330894470215
569,5,360,64,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,97,0.7041773231031543,0.274102866465263,2.4077279567718506,0.6973572037510657,0.30174370075833973,5.325292587280273
570,5,360,64,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,40,0.7232017912118668,0.30546367456405843,1.7706466913223267,0.6996625421822272,0.3068372180496992,4.077646255493164
571,5,360,64,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,124,0.6238485158648925,0.2627508224515801,1.114917516708374,0.6163781968483596,0.24484651994355014,1.9216744899749756
572,5,360,64,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,115,0.6408094435075885,0.30296919457127053,1.1135600805282593,0.6290556900726392,0.26982710241820057,1.9101988077163696
573,5,360,64,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,154,0.6844319775596073,0.27695490365575404,2.089128255844116,0.6789709172259508,0.3096778948131578,4.764970779418945
574,5,360,64,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,113,0.7292316416217749,0.3098825623376692,2.0462684631347656,0.711864406779661,0.29995782987064906,4.683623313903809
575,5,360,64,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,169,0.5264797507788161,0.248760524329612,1.044409155845642,0.5311592584319857,0.23988999729729074,1.6182928085327148
576,5,360,64,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,69,0.5168009432108469,0.2938914059599534,1.0276813507080078,0.5105189340813464,0.2735912269754519,1.5284876823425293
577,5,360,128,0.2,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,58,0.6898319567074908,0.29118608554987313,2.40449857711792,0.6810097532989099,0.27177035516941667,4.88293981552124
578,5,360,128,0.2,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,37,0.694765100671141,0.3187163433395757,1.8734017610549927,0.6779016036966568,0.2872365211037865,4.204606056213379
579,5,360,128,0.2,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,133,0.6967592592592593,0.2615081608341155,1.2996065616607666,0.710710128055879,0.3191737967638325,2.508615732192993
580,5,360,128,0.2,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,121,0.6648030495552731,0.2887724554628724,1.2961674928665161,0.6611782865963468,0.29415365799476817,2.5019564628601074
581,5,360,128,0.2,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,59,0.693034238488784,0.25503373368798615,2.264641046524048,0.7028003613369467,0.299921605426277,5.102107524871826
582,5,360,128,0.2,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,28,0.7046998098342842,0.3016953524412338,1.7866450548171997,0.6867903627803933,0.26908779027745505,4.1464152336120605
583,5,360,128,0.2,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,113,0.6706479546133174,0.24847758383237323,1.1068143844604492,0.6756756756756757,0.2733382304437097,2.0308921337127686
584,5,360,128,0.2,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,51,0.5120659211300765,0.2768667816398583,1.0305861234664917,0.5139306474243336,0.24888888881622367,1.80413019657135
585,5,360,128,0.2,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,103,0.6929496402877697,0.2690635155257629,2.1630144119262695,0.6997084548104956,0.27719815430962985,4.825704574584961
586,5,360,128,0.2,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,34,0.7111356119073869,0.2948832486944887,1.6753371953964233,0.6905356647238412,0.25514466844818867,3.656158924102783
587,5,360,128,0.2,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,156,0.6289752650176679,0.2380584169310059,1.0183182954788208,0.6372549019607843,0.2815754194902253,1.736440896987915
588,5,360,128,0.2,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,76,0.5502127659574468,0.2826193509628621,0.9968759417533875,0.5479629230437594,0.26315395499862565,1.6653039455413818
589,5,360,128,0.3,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,84,0.6736900471305795,0.2751350815100603,2.669586181640625,0.6835158663296826,0.3003648945072657,5.312989234924316
590,5,360,128,0.3,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,57,0.7167630057803468,0.31688407056135076,2.4313318729400635,0.7008830022075055,0.2877592569838134,5.082413196563721
591,5,360,128,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,79,0.692191739523666,0.25708977028304675,1.2576075792312622,0.6916058394160584,0.2756510766381439,2.4558968544006348
592,5,360,128,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,72,0.6719794344473008,0.3068095189236962,1.206853985786438,0.6597617814603832,0.2707120117281967,2.3994791507720947
593,5,360,128,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,91,0.6974267968056788,0.27692794400577647,2.486562490463257,0.7096011816838995,0.31169494862399477,4.673618793487549
594,5,360,128,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,61,0.711285354242509,0.29822707371174606,2.2899954319000244,0.7087461081234079,0.32121492887448727,4.451590538024902
595,5,360,128,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,109,0.6643026004728132,0.2487223156430033,1.096846342086792,0.686144578313253,0.2867634869838201,1.9815317392349243
596,5,360,128,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,32,0.5598463836142522,0.2828282941345559,0.9699435234069824,0.5601397074874481,0.26434161940794765,1.5973747968673706
597,5,360,128,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,77,0.695752009184845,0.2851384487123722,1.9134389162063599,0.6876261897894433,0.2829060622415152,4.200016021728516
598,5,360,128,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,60,0.7044967880085653,0.2973232093672057,1.7671278715133667,0.688622754491018,0.2688206970166623,3.8849592208862305
599,5,360,128,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,146,0.6376502002670227,0.2433855072307634,1.0380393266677856,0.6321187584345479,0.25810273169609965,1.7432700395584106
600,5,360,128,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,26,0.4786885245901639,0.262466064991464,0.9722753763198853,0.47795216741405083,0.24070723854505616,1.4021459817886353
