class_index,label,threshold,precision,recall,f1
12,Carboxylic acid,0.7799999713897705,0.9848465554565135,0.9738101233946109,0.9792972459639127
12,Carboxylic acid,0.7999999523162842,0.9854628921193573,0.97305464618484,0.9792194627470857
12,Carboxylic acid,0.8199999332427979,0.9858201328564129,0.9716696046335935,0.9786937222574509
12,Carboxylic acid,0.8399999737739563,0.9864432791917125,0.971165953160413,0.9787450034896263
12,Carboxylic acid,0.85999995470047,0.9878158265999744,0.9697809116091665,0.9787152932206621
12,Carboxylic acid,0.8799999356269836,0.9888146052969915,0.9683958700579199,0.978498727735369
12,Carboxylic acid,0.8999999761581421,0.9902036607373035,0.9672626542432636,0.9785987261146497
12,Carboxylic acid,0.9199999570846558,0.9907000774993542,0.965751699823722,0.9780668196888549
12,Carboxylic acid,0.9399999380111694,0.9914452365521711,0.9631075295895241,0.9770709586766303
12,Carboxylic acid,0.949999988079071,0.9916904700077902,0.9617224880382775,0.97647660444899
13,Enamine,0.019999999552965164,0.152792871114975,0.6293643688451208,0.24589017138859742
13,Enamine,0.03999999910593033,0.18029689608636976,0.5980304386750224,0.2770634591455827
13,Enamine,0.05999999865889549,0.20135676842429848,0.5846016114592659,0.2995412844036697
13,Enamine,0.07999999821186066,0.21868583162217659,0.5720680393912265,0.31641495419658333
13,Enamine,0.09999999403953552,0.23119469026548672,0.5613249776186213,0.3275006529119875
13,Enamine,0.11999998986721039,0.24241229798975167,0.5505819158460161,0.3366174055829228
13,Enamine,0.14000000059604645,0.2513435303844564,0.5443151298119964,0.3438914027149321
13,Enamine,0.1599999964237213,0.26359649122807016,0.5380483437779767,0.3538416249632028
13,Enamine,0.17999999225139618,0.2714745062011943,0.5290957923008057,0.3588342440801457
13,Enamine,0.19999998807907104,0.27780429594272077,0.5210384959713519,0.36239103362391034
13,Enamine,0.2199999839067459,0.28444444444444444,0.5156669650850493,0.3666454487587524
13,Enamine,0.23999999463558197,0.2939969214982042,0.5129811996418979,0.37377690802348335
13,Enamine,0.25999999046325684,0.29910005293806247,0.5058191584601611,0.3759148369926813
13,Enamine,0.2800000011920929,0.307608100711549,0.5031333930170099,0.38179347826086957
13,Enamine,0.30000001192092896,0.31584948688711517,0.4959713518352731,0.38592824799721354
13,Enamine,0.3199999928474426,0.32354668232530825,0.4932855863921218,0.39078014184397164
13,Enamine,0.3400000035762787,0.3343483556638246,0.4914950760966876,0.3979702790866256
13,Enamine,0.36000001430511475,0.34147869674185466,0.4879140555058192,0.40176925912274236
13,Enamine,0.3799999952316284,0.3530175210902012,0.4870188003581021,0.40933032355154253
13,Enamine,0.4000000059604645,0.35936465916611515,0.486123545210385,0.4132420091324201
13,Enamine,0.41999998688697815,0.3648097826086957,0.4807520143240824,0.4148319814600232
13,Enamine,0.4399999976158142,0.37237026647966337,0.4753804834377798,0.4176169878096736
13,Enamine,0.46000000834465027,0.3810556760665221,0.4717994628469114,0.4216
13,Enamine,0.47999998927116394,0.3900074571215511,0.468218442256043,0.4255492270138324
13,Enamine,0.5,0.39618320610687024,0.4646374216651746,0.4276885043263288
13,Enamine,0.5199999809265137,0.4029733959311424,0.4610564010743062,0.430062630480167
13,Enamine,0.5399999618530273,0.4087237479806139,0.4529991047448523,0.429723991507431
13,Enamine,0.559999942779541,0.41792294807370184,0.4467323187108326,0.43184768498485504
13,Enamine,0.5799999833106995,0.4226190476190476,0.4449418084153984,0.4334932402965547
13,Enamine,0.5999999642372131,0.4317984361424848,0.4449418084153984,0.4382716049382716
13,Enamine,0.6199999451637268,0.4411500449236298,0.4395702775290958,0.44035874439461886
13,Enamine,0.6399999856948853,0.4490358126721763,0.4377797672336616,0.443336355394379
13,Enamine,0.6599999666213989,0.4591254752851711,0.432408236347359,0.44536652835408025
13,Enamine,0.6799999475479126,0.46588693957115007,0.4279319606087735,0.44610359309379377
13,Enamine,0.699999988079071,0.4749498997995992,0.4243509400179051,0.4482269503546099
13,Enamine,0.7199999690055847,0.4891416752843847,0.423455684870188,0.45393474088291746
13,Enamine,0.7399999499320984,0.49838187702265374,0.41360787824529993,0.4520547945205479
13,Enamine,0.7599999904632568,0.5055803571428571,0.40555058191584603,0.45007451564828616
13,Enamine,0.7799999713897705,0.5178365937859609,0.40286481647269473,0.45317220543806647
13,Enamine,0.7999999523162842,0.5293413173652695,0.39570277529095793,0.45286885245901637
13,Enamine,0.8199999332427979,0.54125,0.38764547896150403,0.45174752217005737
13,Enamine,0.8399999737739563,0.5535248041775457,0.37958818263205013,0.45034519383961763
13,Enamine,0.85999995470047,0.5753424657534246,0.37600716204118173,0.4547915538711424
13,Enamine,0.8799999356269836,0.5979827089337176,0.37153088630259623,0.4583103257868581
13,Enamine,0.8999999761581421,0.6111111111111112,0.36436884512085943,0.45653393157599553
13,Enamine,0.9199999570846558,0.6246056782334385,0.35452103849597133,0.4523129640205597
13,Enamine,0.9399999380111694,0.6550522648083623,0.3366159355416294,0.44470727380248376
13,Enamine,0.949999988079071,0.678373382624769,0.3285586392121755,0.4427020506634499
14,Enol,0.019999999552965164,0.224,0.7686274509803922,0.34690265486725663
14,Enol,0.03999999910593033,0.2646239554317549,0.7450980392156863,0.39054470709146966
14,Enol,0.05999999865889549,0.2953125,0.7411764705882353,0.4223463687150838
14,Enol,0.07999999821186066,0.31802721088435376,0.7333333333333333,0.44365361803084225
14,Enol,0.09999999403953552,0.33693693693693694,0.7333333333333333,0.4617283950617284
14,Enol,0.11999998986721039,0.3541666666666667,0.7333333333333333,0.4776500638569604
14,Enol,0.14000000059604645,0.368,0.7215686274509804,0.48741721854304637
14,Enol,0.1599999964237213,0.38477801268498946,0.7137254901960784,0.5
14,Enol,0.17999999225139618,0.40857787810383744,0.7098039215686275,0.5186246418338109
14,Enol,0.19999998807907104,0.4221698113207547,0.7019607843137254,0.5272459499263623
14,Enol,0.2199999839067459,0.4348894348894349,0.6941176470588235,0.5347432024169184
14,Enol,0.23999999463558197,0.4489795918367347,0.6901960784313725,0.5440494590417311
14,Enol,0.25999999046325684,0.4505208333333333,0.6784313725490196,0.5414710485133021
14,Enol,0.2800000011920929,0.4523809523809524,0.6705882352941176,0.5402843601895735
14,Enol,0.30000001192092896,0.45799457994579945,0.6627450980392157,0.5416666666666666
14,Enol,0.3199999928474426,0.4642857142857143,0.6627450980392157,0.5460420032310178
14,Enol,0.3400000035762787,0.46685082872928174,0.6627450980392157,0.5478119935170178
